participant_id,random_id,repeat_false_alarm_rate,repeat_hit_rate,trial_index,trial_number,time_elapsed,trial_phase,trial_kind,response,rt,confidence_response,correct,is_right,choice_images,correct_image,choice,experiment_purpose,Q1,technical_issues
giraffe,pcfdh9f6su2,0,0,403,28,653857,Test,state,0,4084,3,true,1,"[""stimuli\\STATE\\USED\\Spotpan1.JPG"",""stimuli\\STATE\\USED\\Spotpan2.JPG""]",stimuli\STATE\USED\Spotpan1.JPG,stimuli\STATE\USED\Spotpan1.JPG,Recall ability based on the parts of the sequence where most people stop paying attention.,"Thought that I should focus on the red, black, and gold items for some reason. Also tried to see ways the images resembled other objects.",No issues
giraffe,pcfdh9f6su2,0,0,405,29,657905,Test,exemplar,1,1705,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Etoykeys1.jpg"",""stimuli\\EXEMPLAR\\USED\\Etoykeys2.JPG""]",stimuli\EXEMPLAR\USED\Etoykeys2.JPG,stimuli\EXEMPLAR\USED\Etoykeys2.JPG,Recall ability based on the parts of the sequence where most people stop paying attention.,"Thought that I should focus on the red, black, and gold items for some reason. Also tried to see ways the images resembled other objects.",No issues
giraffe,pcfdh9f6su2,0,0,407,30,664108,Test,state,1,4351,5,true,1,"[""stimuli\\STATE\\USED\\Sseats1.jpg"",""stimuli\\STATE\\USED\\Sseats2.jpg""]",stimuli\STATE\USED\Sseats2.jpg,stimuli\STATE\USED\Sseats2.jpg,Recall ability based on the parts of the sequence where most people stop paying attention.,"Thought that I should focus on the red, black, and gold items for some reason. Also tried to see ways the images resembled other objects.",No issues
giraffe,pcfdh9f6su2,0,0,409,31,670008,Test,state,0,2492,4,false,0,"[""stimuli\\STATE\\USED\\Spumpkinpie2.jpg"",""stimuli\\STATE\\USED\\Spumpkinpie1.jpg""]",stimuli\STATE\USED\Spumpkinpie1.jpg,stimuli\STATE\USED\Spumpkinpie2.jpg,Recall ability based on the parts of the sequence where most people stop paying attention.,"Thought that I should focus on the red, black, and gold items for some reason. Also tried to see ways the images resembled other objects.",No issues
giraffe,pcfdh9f6su2,0,0,411,32,674183,Test,state,0,1809,4,false,0,"[""stimuli\\STATE\\USED\\Snapkins2.jpg"",""stimuli\\STATE\\USED\\Snapkins1.jpg""]",stimuli\STATE\USED\Snapkins1.jpg,stimuli\STATE\USED\Snapkins2.jpg,Recall ability based on the parts of the sequence where most people stop paying attention.,"Thought that I should focus on the red, black, and gold items for some reason. Also tried to see ways the images resembled other objects.",No issues
giraffe,pcfdh9f6su2,0,0,413,33,679842,Test,state,1,3984,2,true,1,"[""stimuli\\STATE\\USED\\Sapplesredbasket2.JPG"",""stimuli\\STATE\\USED\\Sapplesredbasket1.JPG""]",stimuli\STATE\USED\Sapplesredbasket1.JPG,stimuli\STATE\USED\Sapplesredbasket1.JPG,Recall ability based on the parts of the sequence where most people stop paying attention.,"Thought that I should focus on the red, black, and gold items for some reason. Also tried to see ways the images resembled other objects.",No issues
giraffe,pcfdh9f6su2,0,0,415,34,683032,Test,exemplar,0,1340,4,false,0,"[""stimuli\\EXEMPLAR\\USED\\Eremover2.jpg"",""stimuli\\EXEMPLAR\\USED\\Eremover1.jpg""]",stimuli\EXEMPLAR\USED\Eremover1.jpg,stimuli\EXEMPLAR\USED\Eremover2.jpg,Recall ability based on the parts of the sequence where most people stop paying attention.,"Thought that I should focus on the red, black, and gold items for some reason. Also tried to see ways the images resembled other objects.",No issues
giraffe,pcfdh9f6su2,0,0,417,35,687111,Test,exemplar,0,2051,4,false,0,"[""stimuli\\EXEMPLAR\\USED\\Estarfish1.jpg"",""stimuli\\EXEMPLAR\\USED\\Estarfish2.jpg""]",stimuli\EXEMPLAR\USED\Estarfish2.jpg,stimuli\EXEMPLAR\USED\Estarfish1.jpg,Recall ability based on the parts of the sequence where most people stop paying attention.,"Thought that I should focus on the red, black, and gold items for some reason. Also tried to see ways the images resembled other objects.",No issues
giraffe,pcfdh9f6su2,0,0,419,36,690012,Test,exemplar,1,1306,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ekayak2.jpg"",""stimuli\\EXEMPLAR\\USED\\Ekayak1.jpg""]",stimuli\EXEMPLAR\USED\Ekayak1.jpg,stimuli\EXEMPLAR\USED\Ekayak1.jpg,Recall ability based on the parts of the sequence where most people stop paying attention.,"Thought that I should focus on the red, black, and gold items for some reason. Also tried to see ways the images resembled other objects.",No issues
giraffe,pcfdh9f6su2,0,0,421,37,694085,Test,exemplar,0,1699,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eframe2.jpg"",""stimuli\\EXEMPLAR\\USED\\Eframe1.jpg""]",stimuli\EXEMPLAR\USED\Eframe2.jpg,stimuli\EXEMPLAR\USED\Eframe2.jpg,Recall ability based on the parts of the sequence where most people stop paying attention.,"Thought that I should focus on the red, black, and gold items for some reason. Also tried to see ways the images resembled other objects.",No issues
giraffe,pcfdh9f6su2,0,0,423,38,698203,Test,exemplar,0,1866,3,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ewineglass1.jpg"",""stimuli\\EXEMPLAR\\USED\\Ewineglass2.jpg""]",stimuli\EXEMPLAR\USED\Ewineglass1.jpg,stimuli\EXEMPLAR\USED\Ewineglass1.jpg,Recall ability based on the parts of the sequence where most people stop paying attention.,"Thought that I should focus on the red, black, and gold items for some reason. Also tried to see ways the images resembled other objects.",No issues
giraffe,pcfdh9f6su2,0,0,425,39,701385,Test,state,0,1288,5,true,1,"[""stimuli\\STATE\\USED\\Shandmirror1.jpg"",""stimuli\\STATE\\USED\\Shandmirror2.jpg""]",stimuli\STATE\USED\Shandmirror1.jpg,stimuli\STATE\USED\Shandmirror1.jpg,Recall ability based on the parts of the sequence where most people stop paying attention.,"Thought that I should focus on the red, black, and gold items for some reason. Also tried to see ways the images resembled other objects.",No issues
giraffe,pcfdh9f6su2,0,0,427,40,705867,Test,exemplar,0,1972,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ehoe1.jpg"",""stimuli\\EXEMPLAR\\USED\\Ehoe2.jpg""]",stimuli\EXEMPLAR\USED\Ehoe1.jpg,stimuli\EXEMPLAR\USED\Ehoe1.jpg,Recall ability based on the parts of the sequence where most people stop paying attention.,"Thought that I should focus on the red, black, and gold items for some reason. Also tried to see ways the images resembled other objects.",No issues
giraffe,pcfdh9f6su2,0,0,429,41,712238,Test,exemplar,0,2717,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ecamera2.jpg"",""stimuli\\EXEMPLAR\\USED\\Ecamera1.jpg""]",stimuli\EXEMPLAR\USED\Ecamera2.jpg,stimuli\EXEMPLAR\USED\Ecamera2.jpg,Recall ability based on the parts of the sequence where most people stop paying attention.,"Thought that I should focus on the red, black, and gold items for some reason. Also tried to see ways the images resembled other objects.",No issues
giraffe,pcfdh9f6su2,0,0,431,42,719506,Test,exemplar,1,4888,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Echopsticks2.jpg"",""stimuli\\EXEMPLAR\\USED\\Echopsticks1.jpg""]",stimuli\EXEMPLAR\USED\Echopsticks1.jpg,stimuli\EXEMPLAR\USED\Echopsticks1.jpg,Recall ability based on the parts of the sequence where most people stop paying attention.,"Thought that I should focus on the red, black, and gold items for some reason. Also tried to see ways the images resembled other objects.",No issues
giraffe,pcfdh9f6su2,0,0,433,43,725300,Test,exemplar,1,3356,4,false,0,"[""stimuli\\EXEMPLAR\\USED\\Eheadphones1.jpg"",""stimuli\\EXEMPLAR\\USED\\Eheadphones2.jpg""]",stimuli\EXEMPLAR\USED\Eheadphones1.jpg,stimuli\EXEMPLAR\USED\Eheadphones2.jpg,Recall ability based on the parts of the sequence where most people stop paying attention.,"Thought that I should focus on the red, black, and gold items for some reason. Also tried to see ways the images resembled other objects.",No issues
giraffe,pcfdh9f6su2,0,0,435,44,732241,Test,exemplar,0,3590,2,false,0,"[""stimuli\\EXEMPLAR\\USED\\Ebell1.jpg"",""stimuli\\EXEMPLAR\\USED\\Ebell2.jpg""]",stimuli\EXEMPLAR\USED\Ebell2.jpg,stimuli\EXEMPLAR\USED\Ebell1.jpg,Recall ability based on the parts of the sequence where most people stop paying attention.,"Thought that I should focus on the red, black, and gold items for some reason. Also tried to see ways the images resembled other objects.",No issues
giraffe,pcfdh9f6su2,0,0,437,45,739945,Test,exemplar,0,1683,3,true,1,"[""stimuli\\EXEMPLAR\\USED\\Enozzle1.jpg"",""stimuli\\EXEMPLAR\\USED\\Enozzle2.jpg""]",stimuli\EXEMPLAR\USED\Enozzle1.jpg,stimuli\EXEMPLAR\USED\Enozzle1.jpg,Recall ability based on the parts of the sequence where most people stop paying attention.,"Thought that I should focus on the red, black, and gold items for some reason. Also tried to see ways the images resembled other objects.",No issues
giraffe,pcfdh9f6su2,0,0,439,46,745523,Test,state,0,3278,4,false,0,"[""stimuli\\STATE\\USED\\Sphoneold1.jpg"",""stimuli\\STATE\\USED\\Sphoneold2.jpg""]",stimuli\STATE\USED\Sphoneold2.jpg,stimuli\STATE\USED\Sphoneold1.jpg,Recall ability based on the parts of the sequence where most people stop paying attention.,"Thought that I should focus on the red, black, and gold items for some reason. Also tried to see ways the images resembled other objects.",No issues
giraffe,pcfdh9f6su2,0,0,441,47,749113,Test,state,0,1788,3,false,0,"[""stimuli\\STATE\\USED\\Smetronome2.JPG"",""stimuli\\STATE\\USED\\Smetronome1.jpg""]",stimuli\STATE\USED\Smetronome1.jpg,stimuli\STATE\USED\Smetronome2.JPG,Recall ability based on the parts of the sequence where most people stop paying attention.,"Thought that I should focus on the red, black, and gold items for some reason. Also tried to see ways the images resembled other objects.",No issues
giraffe,pcfdh9f6su2,0,0,443,48,755347,Test,state,1,4270,3,true,1,"[""stimuli\\STATE\\USED\\Sscales1.jpg"",""stimuli\\STATE\\USED\\Sscales2.jpg""]",stimuli\STATE\USED\Sscales2.jpg,stimuli\STATE\USED\Sscales2.jpg,Recall ability based on the parts of the sequence where most people stop paying attention.,"Thought that I should focus on the red, black, and gold items for some reason. Also tried to see ways the images resembled other objects.",No issues
giraffe,pcfdh9f6su2,0,0,445,49,759443,Test,exemplar,0,2628,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Efishbowl2.jpg"",""stimuli\\EXEMPLAR\\USED\\Efishbowl1.jpg""]",stimuli\EXEMPLAR\USED\Efishbowl2.jpg,stimuli\EXEMPLAR\USED\Efishbowl2.jpg,Recall ability based on the parts of the sequence where most people stop paying attention.,"Thought that I should focus on the red, black, and gold items for some reason. Also tried to see ways the images resembled other objects.",No issues
giraffe,pcfdh9f6su2,0,0,447,50,764244,Test,exemplar,1,3149,2,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eremote1.jpg"",""stimuli\\EXEMPLAR\\USED\\Eremote2.jpg""]",stimuli\EXEMPLAR\USED\Eremote2.jpg,stimuli\EXEMPLAR\USED\Eremote2.jpg,Recall ability based on the parts of the sequence where most people stop paying attention.,"Thought that I should focus on the red, black, and gold items for some reason. Also tried to see ways the images resembled other objects.",No issues
hedgehog,pe7o54mbpf0,0.00666666666666671,0.9,349,1,531651,Test,exemplar,1,1754,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eicecream1.jpg"",""stimuli\\EXEMPLAR\\USED\\Eicecream2.jpg""]",stimuli\EXEMPLAR\USED\Eicecream2.jpg,stimuli\EXEMPLAR\USED\Eicecream2.jpg,if we can remember a lot of things,some items were just more memorable than others,no
hedgehog,pe7o54mbpf0,0.00666666666666671,0.9,351,2,535091,Test,state,0,1367,5,true,1,"[""stimuli\\STATE\\USED\\Sbriefcasemetal2.JPG"",""stimuli\\STATE\\USED\\Sbriefcasemetal1.JPG""]",stimuli\STATE\USED\Sbriefcasemetal2.JPG,stimuli\STATE\USED\Sbriefcasemetal2.JPG,if we can remember a lot of things,some items were just more memorable than others,no
hedgehog,pe7o54mbpf0,0.00666666666666671,0.9,353,3,538339,Test,exemplar,1,1431,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ebonzai1.jpg"",""stimuli\\EXEMPLAR\\USED\\Ebonzai2.jpg""]",stimuli\EXEMPLAR\USED\Ebonzai2.jpg,stimuli\EXEMPLAR\USED\Ebonzai2.jpg,if we can remember a lot of things,some items were just more memorable than others,no
hedgehog,pe7o54mbpf0,0.00666666666666671,0.9,355,4,542035,Test,state,1,831,5,true,1,"[""stimuli\\STATE\\USED\\Sapple2.jpg"",""stimuli\\STATE\\USED\\Sapple1.jpg""]",stimuli\STATE\USED\Sapple1.jpg,stimuli\STATE\USED\Sapple1.jpg,if we can remember a lot of things,some items were just more memorable than others,no
hedgehog,pe7o54mbpf0,0.00666666666666671,0.9,357,5,545523,Test,state,1,1223,5,true,1,"[""stimuli\\STATE\\USED\\Seggplant1.jpg"",""stimuli\\STATE\\USED\\Seggplant2.jpg""]",stimuli\STATE\USED\Seggplant2.jpg,stimuli\STATE\USED\Seggplant2.jpg,if we can remember a lot of things,some items were just more memorable than others,no
hedgehog,pe7o54mbpf0,0.00666666666666671,0.9,359,6,547819,Test,state,0,879,5,true,1,"[""stimuli\\STATE\\USED\\Sdishwasher1.jpg"",""stimuli\\STATE\\USED\\Sdishwasher2.jpg""]",stimuli\STATE\USED\Sdishwasher1.jpg,stimuli\STATE\USED\Sdishwasher1.jpg,if we can remember a lot of things,some items were just more memorable than others,no
hedgehog,pe7o54mbpf0,0.00666666666666671,0.9,361,7,552835,Test,state,1,3327,2,true,1,"[""stimuli\\STATE\\USED\\Saccordion1.jpg"",""stimuli\\STATE\\USED\\Saccordion2.jpg""]",stimuli\STATE\USED\Saccordion2.jpg,stimuli\STATE\USED\Saccordion2.jpg,if we can remember a lot of things,some items were just more memorable than others,no
hedgehog,pe7o54mbpf0,0.00666666666666671,0.9,363,8,556915,Test,exemplar,0,1727,2,true,1,"[""stimuli\\EXEMPLAR\\USED\\Etrowel2.jpg"",""stimuli\\EXEMPLAR\\USED\\Etrowel1.jpg""]",stimuli\EXEMPLAR\USED\Etrowel2.jpg,stimuli\EXEMPLAR\USED\Etrowel2.jpg,if we can remember a lot of things,some items were just more memorable than others,no
hedgehog,pe7o54mbpf0,0.00666666666666671,0.9,365,9,560307,Test,exemplar,1,1591,4,true,1,"[""stimuli\\EXEMPLAR\\USED\\Epliers1.jpg"",""stimuli\\EXEMPLAR\\USED\\Epliers2.jpg""]",stimuli\EXEMPLAR\USED\Epliers2.jpg,stimuli\EXEMPLAR\USED\Epliers2.jpg,if we can remember a lot of things,some items were just more memorable than others,no
hedgehog,pe7o54mbpf0,0.00666666666666671,0.9,367,10,563843,Test,exemplar,0,1271,3,true,1,"[""stimuli\\EXEMPLAR\\USED\\Espraybottle2.jpg"",""stimuli\\EXEMPLAR\\USED\\Espraybottle1.jpg""]",stimuli\EXEMPLAR\USED\Espraybottle2.jpg,stimuli\EXEMPLAR\USED\Espraybottle2.jpg,if we can remember a lot of things,some items were just more memorable than others,no
hedgehog,pe7o54mbpf0,0.00666666666666671,0.9,369,11,568659,Test,exemplar,1,2535,1,true,1,"[""stimuli\\EXEMPLAR\\USED\\Etoywrench2.jpg"",""stimuli\\EXEMPLAR\\USED\\Etoywrench1.jpg""]",stimuli\EXEMPLAR\USED\Etoywrench1.jpg,stimuli\EXEMPLAR\USED\Etoywrench1.jpg,if we can remember a lot of things,some items were just more memorable than others,no
hedgehog,pe7o54mbpf0,0.00666666666666671,0.9,371,12,573067,Test,state,1,1759,2,true,1,"[""stimuli\\STATE\\USED\\Srhino2.jpg"",""stimuli\\STATE\\USED\\Srhino1.jpg""]",stimuli\STATE\USED\Srhino1.jpg,stimuli\STATE\USED\Srhino1.jpg,if we can remember a lot of things,some items were just more memorable than others,no
hedgehog,pe7o54mbpf0,0.00666666666666671,0.9,373,13,575755,Test,state,0,1167,5,true,1,"[""stimuli\\STATE\\USED\\Sredcabbage1.jpg"",""stimuli\\STATE\\USED\\Sredcabbage2.jpg""]",stimuli\STATE\USED\Sredcabbage1.jpg,stimuli\STATE\USED\Sredcabbage1.jpg,if we can remember a lot of things,some items were just more memorable than others,no
hedgehog,pe7o54mbpf0,0.00666666666666671,0.9,375,14,580331,Test,exemplar,0,1896,1,true,1,"[""stimuli\\EXEMPLAR\\USED\\Etractor1.jpg"",""stimuli\\EXEMPLAR\\USED\\Etractor2.jpg""]",stimuli\EXEMPLAR\USED\Etractor1.jpg,stimuli\EXEMPLAR\USED\Etractor1.jpg,if we can remember a lot of things,some items were just more memorable than others,no
hedgehog,pe7o54mbpf0,0.00666666666666671,0.9,377,15,583635,Test,exemplar,0,1799,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Escroll1.jpg"",""stimuli\\EXEMPLAR\\USED\\Escroll2.jpg""]",stimuli\EXEMPLAR\USED\Escroll1.jpg,stimuli\EXEMPLAR\USED\Escroll1.jpg,if we can remember a lot of things,some items were just more memorable than others,no
hedgehog,pe7o54mbpf0,0.00666666666666671,0.9,379,16,586099,Test,exemplar,1,919,5,true,1,"[""stimuli\\EXEMPLAR\\USED\\Ecalculator1.jpg"",""stimuli\\EXEMPLAR\\USED\\Ecalculator2.jpg""]",stimuli\EXEMPLAR\USED\Ecalculator2.jpg,stimuli\EXEMPLAR\USED\Ecalculator2.jpg,if we can remember a lot of things,some items were just more memorable than others,no
hedgehog,pe7o54mbpf0,0.00666666666666671,0.9,381,17,590579,Test,state,1,3224,1,true,1,"[""stimuli\\STATE\\USED\\Shairbrush1.jpg"",""stimuli\\STATE\\USED\\Shairbrush2.jpg""]",stimuli\STATE\USED\Shairbrush2.jpg,stimuli\STATE\USED\Shairbrush2.jpg,if we can remember a lot of things,some items were just more memorable than others,no
hedgehog,pe7o54mbpf0,0.00666666666666671,0.9,383,18,593939,Test,exemplar,1,1495,2,true,1,"[""stimuli\\EXEMPLAR\\USED\\Eteapot2.JPG"",""stimuli\\EXEMPLAR\\USED\\Eteapot1.JPG""]",stimuli\EXEMPLAR\USED\Eteapot1.JPG,stimuli\EXEMPLAR\USED\Eteapot1.JPG,if we can remember a lot of things,some items were just more memorable than others,no
hedgehog,pe7o54mbpf0,0.00666666666666671,0.9,385,19,596987,Test,state,0,1215,2,true,1,"[""stimuli\\STATE\\USED\\Slaptop1.JPG"",""stimuli\\STATE\\USED\\Slaptop2.JPG""]",stimuli\STATE\USED\Slaptop1.JPG,stimuli\STATE\USED\Slaptop1.JPG,if we can remember a lot of things,some items were just more memorable than others,no
